start_time,end_time,duration
1.404160737991333,1.4823081493377686,0.07814741134643555
2.0311880111694336,2.1113181114196777,0.08013010025024414
3.5768446922302246,3.6577398777008057,0.08089518547058105
3.887885332107544,3.953462600708008,0.06557726860046387
4.5048301219940186,4.585516929626465,0.08068680763244629
9.928220272064209,10.14498782157898,0.2167675495147705
10.535260915756226,10.615777492523193,0.08051657676696777
10.989540100097656,11.150038480758667,0.16049838066101074
11.522516012191772,11.807973861694336,0.2854578495025635
12.041224479675293,12.199494123458862,0.15826964378356934
12.593097925186157,12.66726040840149,0.07416248321533203
12.978569746017456,13.135958909988403,0.15738916397094727
13.449276447296143,13.60591435432434,0.15663790702819824
13.84091591835022,13.997072696685791,0.1561567783355713
14.233065366744995,14.312665224075317,0.07959985733032227
14.698159456253052,14.846463680267334,0.14830422401428223
15.160155296325684,15.314300060272217,0.1541447639465332
20.27560830116272,20.51147747039795,0.2358691692352295
20.655378818511963,21.658100366592407,1.0027215480804443
22.1154363155365,22.1943519115448,0.07891559600830078
22.741501808166504,22.818106412887573,0.07660460472106934
22.97621726989746,23.367595434188843,0.39137816429138184
24.537496089935303,24.694051027297974,0.1565549373626709
27.017905473709106,27.238560676574707,0.22065520286560059
