start_time,end_time,duration
8.276119232177734,8.386588096618652,0.11046886444091797
8.952730655670166,9.045688152313232,0.0929574966430664
9.811468124389648,9.857645034790039,0.046176910400390625
12.326555728912354,12.37399935722351,0.04744362831115723
15.460474967956543,15.508286476135254,0.04781150817871094
20.293684244155884,20.527311086654663,0.2336268424987793
22.277527809143066,22.41841697692871,0.14088916778564453
22.653231143951416,22.69988751411438,0.04665637016296387
25.72446298599243,25.81958770751953,0.09512472152709961
26.024137496948242,26.166035413742065,0.14189791679382324
26.260356187820435,28.180549144744873,1.9201929569244385
28.415003299713135,28.50977110862732,0.09476780891418457
32.09257936477661,32.18641495704651,0.09383559226989746
34.088395833969116,34.24281287193298,0.1544170379638672
34.47910118103027,34.52584433555603,0.046743154525756836
38.13423442840576,38.18001842498779,0.04578399658203125
39.508238792419434,39.555312156677246,0.0470733642578125
39.66343379020691,40.13094425201416,0.467510461807251
40.82243299484253,41.32458281517029,0.5021498203277588
41.37285375595093,41.70157980918884,0.32872605323791504
42.71596884727478,43.23005557060242,0.5140867233276367
43.37044930458069,43.41806244850159,0.04761314392089844
43.6042902469635,43.79129910469055,0.18700885772705078
43.88527512550354,43.932366132736206,0.047091007232666016
44.07132601737976,44.55549192428589,0.48416590690612793
44.69653797149658,44.7440984249115,0.04756045341491699
44.99263119697571,45.08530402183533,0.09267282485961914
45.13145852088928,45.78950643539429,0.6580479145050049
45.884024143218994,45.93104910850525,0.04702496528625488
46.07101511955261,46.508211851119995,0.4371967315673828
46.60167956352234,46.74046349525452,0.13878393173217773
47.58352541923523,47.72273111343384,0.1392056941986084
47.95751619338989,48.005094051361084,0.047577857971191406
48.90973401069641,49.00246334075928,0.09272933006286621
50.61549139022827,51.9927396774292,1.3772482872009277
